id,token,user_id_from_filename,label,root_time_unix,root_likes,root_comments,root_reposts,cascade_size,forward_count_estimated,propagation_depth,depth_mean,depth_median,max_breadth,time_to_root_min_s,time_to_root_median_s,time_to_root_mean_s,time_to_root_max_s,virality_score_mean_depth,repost_file_found
3684,iG8jFm,1243037810,non_rumor,1306982058,0,95,345,333,175,10,1.882883,1.000000,175,28849.000000,33948.000000,197243.162162,36631564.000000,1.882883,True
3685,Ab8UCEKQF,1887790981,non_rumor,1380122436,46,207,314,304,232,2,1.236842,1.000000,232,28904.000000,32681.000000,104228.019737,1545131.000000,1.236842,True
3687,A0XnkmGv0,1660612723,non_rumor,1374334518,139,263,930,887,736,2,1.170237,1.000000,736,28832.000000,33253.000000,84686.322435,5377854.000000,1.170237,True
3688,zjWvqgnm0,1749001635,non_rumor,1361280840,0,143,553,183,164,2,1.103825,1.000000,164,30366.000000,31965.000000,49254.857923,2150670.000000,1.103825,True
3689,hsucbi,1999969283,non_rumor,1305730387,0,3,193,91,80,2,1.120879,1.000000,80,29423.000000,97671.000000,104163.571429,220895.000000,1.120879,True
368,ADvOP1axO,2139132095,rumor,1396242480,322,175,295,291,254,2,1.124138,1.000000,254,29029.000000,40719.000000,60862.869416,556097.000000,1.124138,True
3691,lbk2EW,1195201334,non_rumor,1309183442,0,130,328,304,174,4,1.480263,1.000000,174,28836.000000,32838.000000,872981.789474,118790157.000000,1.480263,True
3692,yw77nhOK0,1744491812,non_rumor,1344354859,49,160,999,881,300,5,1.801362,2.000000,467,28824.000000,31033.000000,676068.338252,24138616.000000,1.801362,True
3693,AebsU2A8i,1887790981,non_rumor,1381850485,95,236,574,558,453,2,1.183784,1.000000,453,28837.000000,33163.500000,549686.137993,5019739.000000,1.183784,True
3694,b3tfcl,1782316635,non_rumor,1298790801,0,28,67,67,58,10,1.671642,1.000000,58,98113.000000,2913202.000000,2974613.283582,5928140.000000,1.671642,True
3695,z3lAcw6FP,1887790981,non_rumor,1351850957,7,125,744,716,500,10,1.430168,1.000000,500,28830.000000,46296.000000,420822.959497,30283555.000000,1.430168,True
3697,yhmaul28C,1864291532,non_rumor,1335969518,0,57,310,296,111,11,2.645270,2.000000,111,28908.000000,1848470.500000,2603024.266892,34979862.000000,2.645270,True
3698,z5cXYDsRy,1990303727,non_rumor,1352908424,2,23,89,87,77,2,1.114943,1.000000,77,28840.000000,30033.000000,70354.218391,441434.000000,1.114943,True
3699,AbydkCQnz,2656274875,non_rumor,1380354323,48,172,581,553,190,3,1.667273,2.000000,353,28812.000000,31766.000000,97779.169982,3870289.000000,1.667273,True
369,Az72ynapt,2762587335,rumor,1393742516,12,43,199,195,137,2,1.297436,1.000000,137,28843.000000,38785.000000,67566.938462,745049.000000,1.297436,True
3700,z9sXPx6eZ,1949856727,non_rumor,1355327909,4,103,124,120,53,4,1.600000,2.000000,63,28913.000000,60345.000000,159954.966667,5750185.000000,1.600000,True
3702,zaYPR9KeU,2378218003,non_rumor,1356188226,1,162,486,476,281,5,1.640756,1.000000,281,28877.000000,72669.000000,110627.447479,2200805.000000,1.640756,True
3703,gZ9DKm,1599464160,non_rumor,1305190044,0,32,144,136,54,4,1.794118,2.000000,61,28923.000000,35036.000000,100544.360294,2253339.000000,1.794118,True
3704,eMwQcm,1627897870,non_rumor,1302838754,0,124,303,294,294,1,1.000000,1.000000,294,28894.000000,33926.000000,53704.459184,1092531.000000,1.000000,True
3705,ziPh4uvNo,2803301701,non_rumor,1360646348,24,313,852,799,621,6,1.280350,1.000000,621,28818.000000,30599.000000,52305.214018,4547726.000000,1.280350,True
3706,yF2JT6ZpF,1893522561,non_rumor,1349428689,2,42,751,718,492,4,1.367688,1.000000,492,28941.000000,101883.500000,140714.331476,2039627.000000,1.367688,True
3707,zbAUGfOpL,1653957693,non_rumor,1356537199,15,88,553,527,480,3,1.091082,1.000000,480,28836.000000,55688.000000,315072.922201,30587119.000000,1.091082,True
3708,zr6w2qCPu,1507220942,non_rumor,1365350104,4,32,472,458,90,5,1.962882,2.000000,308,28871.000000,63428.500000,236381.325328,14801264.000000,1.962882,True
3709,zdIBDe6Ls,1871444800,non_rumor,1357744139,43,365,235,226,185,5,1.234513,1.000000,185,28883.000000,64421.000000,564899.738938,55974337.000000,1.234513,True
370,zfuMbnBOH,2141844925,rumor,1358753828,0,57,152,147,103,4,1.374150,1.000000,103,28843.000000,30347.000000,30944.503401,37014.000000,1.374150,True
3712,zxbCbdeJL,1890696165,non_rumor,1368806149,9,191,451,440,260,5,1.538636,1.000000,260,28827.000000,62991.500000,142153.336364,4382122.000000,1.538636,True
3713,j0qyNc,1618051664,non_rumor,1307267314,0,485,516,472,385,5,1.277542,1.000000,385,28834.000000,32413.000000,39569.502119,391042.000000,1.277542,True
3714,ejwt6c,1763362173,non_rumor,1302326936,0,114,336,318,316,2,1.006289,1.000000,316,29027.000000,35778.500000,109227.937107,9296661.000000,1.006289,True
3715,AjXvKnzeG,1667925927,non_rumor,1385131910,0,84,557,178,48,2,1.725714,2.000000,127,29113.000000,81817.000000,88145.011236,325000.000000,1.725714,True
3716,jsCxnt,1338738570,non_rumor,1307682441,0,185,339,320,235,4,1.337500,1.000000,235,28839.000000,33332.000000,70959.546875,2096126.000000,1.337500,True
3717,z5teb49JB,1638782947,non_rumor,1353057457,0,148,208,174,148,2,1.149425,1.000000,148,28824.000000,30535.500000,54877.632184,665421.000000,1.149425,True
3718,zaZ855V3j,2507912842,non_rumor,1356190920,11,120,360,351,236,5,1.410256,1.000000,236,28828.000000,70077.000000,99113.042735,6310899.000000,1.410256,True
3719,kJaYt3,1682290004,non_rumor,1308840170,0,114,604,590,286,6,1.861017,2.000000,286,28829.000000,43794.000000,97854.713559,3657832.000000,1.861017,True
371,zn3Ytqd2l,1840770763,rumor,1363053942,0,33,112,109,40,8,2.376147,2.000000,40,28951.000000,36422.000000,181752.917431,2247653.000000,2.376147,True
3720,yn8Soo2Q3,1740577714,non_rumor,1339257010,2,96,395,380,342,5,1.121053,1.000000,342,28826.000000,30797.500000,108773.376316,10955163.000000,1.121053,True
3721,aSkqLZ,1642634100,non_rumor,1298543007,0,365,868,821,819,2,1.002436,1.000000,819,28907.000000,32534.000000,94755.884287,9032144.000000,1.002436,True
3722,yoApsqF1h,1640337222,non_rumor,1340077565,1,246,573,536,126,5,1.975746,2.000000,335,28831.000000,36253.000000,57579.600746,2895650.000000,1.975746,True
3723,yeScuELHy,1731906254,non_rumor,1334558434,0,47,108,100,87,5,1.200000,1.000000,87,28909.000000,31317.000000,50769.660000,518946.000000,1.200000,True
3724,AfRpLbBDs,2413523023,non_rumor,1382803162,149,91,609,559,371,2,1.332734,1.000000,371,28816.000000,35703.000000,228583.592129,7093338.000000,1.332734,True
3725,yDRWWtJcG,1642482194,non_rumor,1348761591,3,105,776,743,613,3,1.208614,1.000000,613,28832.000000,40805.000000,390310.168237,9974372.000000,1.208614,True
3726,yzUPhf0SY,1060119650,non_rumor,1346515079,0,33,237,231,74,13,3.528139,3.000000,74,28830.000000,31485.000000,64597.848485,703297.000000,3.528139,True
3727,yBAdiEy57,1851524785,non_rumor,1347462606,0,103,457,441,386,5,1.149660,1.000000,386,28859.000000,30460.000000,65433.893424,3484767.000000,1.149660,True
3728,ye1ea4EEO,1761216793,non_rumor,1334072946,0,173,525,508,468,3,1.088583,1.000000,468,28823.000000,31341.500000,365236.919291,41316083.000000,1.088583,True
3729,ydeteB3rm,1764222885,non_rumor,1333626095,0,382,942,906,754,7,1.233996,1.000000,754,28825.000000,30877.500000,167258.144592,22971072.000000,1.233996,True
3730,l4dGk4,1394657835,non_rumor,1309094050,0,230,668,646,179,12,3.691950,3.000000,179,28870.000000,53712.500000,92504.834365,3050413.000000,3.691950,True
3731,zqbDUnW5n,1644489953,non_rumor,1364828875,33,214,267,243,210,3,1.144033,1.000000,210,28870.000000,31447.000000,89151.798354,2215421.000000,1.144033,True
3732,yn8W3k9Nt,1904098061,non_rumor,1339257551,0,33,222,205,144,3,1.321951,1.000000,144,28880.000000,103890.000000,145634.560976,3004653.000000,1.321951,True
3734,AzThC9kxt,1627825392,non_rumor,1394184654,95,314,661,649,433,3,1.361669,1.000000,433,28832.000000,33738.000000,61098.257319,1042068.000000,1.361669,True
3735,yCEuGaOTz,1245758104,non_rumor,1348070049,151,870,412,386,260,3,1.352332,1.000000,260,28860.000000,60556.000000,1875746.678756,93246539.000000,1.352332,True
3736,ysCa8iH5f,1097201945,non_rumor,1342366503,3,142,666,640,616,2,1.037500,1.000000,616,28822.000000,30522.000000,181137.307812,5945933.000000,1.037500,True
3737,z4KGQy9Gr,1720104021,non_rumor,1352649275,0,71,63,59,48,4,1.254237,1.000000,48,28922.000000,57811.000000,61646.406780,243051.000000,1.254237,True
3738,AiZYzqG6L,1786017053,non_rumor,1384586286,58,339,418,398,343,2,1.131646,1.000000,343,28858.000000,54619.000000,727920.218593,10311548.000000,1.131646,True
3739,yBBmbf7Jl,2003347594,non_rumor,1347473083,6,201,905,866,658,6,1.299076,1.000000,658,28815.000000,45802.500000,82538.585450,8269602.000000,1.299076,True
3740,yqb4bi1Ek,1640601392,non_rumor,1340981737,5,138,230,210,171,2,1.185714,1.000000,171,28839.000000,31244.000000,41422.033333,337118.000000,1.185714,True
3741,zqX5BaIVF,1699671691,non_rumor,1365263712,15,380,500,481,356,3,1.276507,1.000000,356,28893.000000,180999.000000,795732.002079,16126818.000000,1.276507,True
3742,ADqEUEHbU,1646107667,non_rumor,1396195192,34,35,115,107,27,2,1.742857,2.000000,78,29053.000000,43415.000000,52214.906542,199230.000000,1.742857,True
3743,z7kNuCaW0,1863595250,non_rumor,1354116628,8,49,779,748,391,5,1.856952,1.000000,391,28844.000000,104177.000000,476343.013369,75541562.000000,1.856952,True
3746,zdzu9kdIY,1667480033,non_rumor,1357660552,4,28,196,188,155,4,1.223404,1.000000,155,28846.000000,64877.000000,190420.909574,2363474.000000,1.223404,True
3747,An7XXtjCA,1680990025,non_rumor,1386932384,123,472,958,931,822,2,1.114224,1.000000,822,28841.000000,54835.000000,179031.909774,6181284.000000,1.114224,True
3749,z6sBsqeE3,1893801487,non_rumor,1353619950,2,92,231,220,166,4,1.336364,1.000000,166,28882.000000,37181.000000,103834.681818,959683.000000,1.336364,True
3751,yA4gcEtQn,1191965271,non_rumor,1346601544,7,155,757,722,664,3,1.083102,1.000000,664,28824.000000,31624.500000,247616.173130,41586988.000000,1.083102,True
3753,z4U8N0AP4,1660452532,non_rumor,1352735891,7,172,523,500,397,3,1.220000,1.000000,397,28827.000000,53405.000000,171261.348000,6595095.000000,1.220000,True
3754,yl0uDlt4a,2093659437,non_rumor,1338043743,0,108,338,328,264,4,1.243902,1.000000,264,28830.000000,33073.000000,49033.018293,430144.000000,1.243902,True
3755,Axu7PoIGN,1644489953,non_rumor,1392817651,186,283,832,794,671,3,1.165404,1.000000,671,28828.000000,31299.000000,147002.528967,50067160.000000,1.165404,True
3757,AwzI22x4I,1598030333,non_rumor,1392300608,41,19,435,436,59,3,1.903002,2.000000,357,29201.000000,210722.000000,278086.541284,2766248.000000,1.903002,True
3759,yfGK3CqZ7,2350031497,non_rumor,1335021632,0,42,132,118,110,3,1.076271,1.000000,110,28853.000000,40155.500000,187350.016949,7967334.000000,1.076271,True
3761,zgBR08h26,2182038504,non_rumor,1359386913,155,1116,281,273,239,7,1.190476,1.000000,239,28848.000000,40857.000000,161527.274725,14452843.000000,1.190476,True
3762,zo2BC8fai,1660521332,non_rumor,1363609616,1,73,120,26,23,2,1.115385,1.000000,23,28996.000000,83761.500000,229068.769231,1519922.000000,1.115385,True
3763,z90FknGdy,2166017530,non_rumor,1355068563,6,42,283,270,215,3,1.211111,1.000000,215,28840.000000,55631.500000,222415.781481,9096806.000000,1.211111,True
3764,yzJErwPoH,1615743184,non_rumor,1346412665,0,229,564,536,498,3,1.074627,1.000000,498,28829.000000,30703.500000,38888.444030,924367.000000,1.074627,True
3765,AyI69xC92,1875171015,non_rumor,1393513928,489,792,318,311,250,2,1.193548,1.000000,250,28829.000000,64615.000000,178424.376206,9828433.000000,1.193548,True
3766,zu8ToeSma,2936928392,non_rumor,1367076542,24,757,697,678,520,8,1.351032,1.000000,520,28817.000000,43708.000000,88832.647493,1307488.000000,1.351032,True
3768,AyHwHkDtZ,1648186912,non_rumor,1393508688,956,379,734,715,465,2,1.346910,1.000000,465,28820.000000,31360.000000,42512.558042,348290.000000,1.346910,True
3769,yprar6suT,1744475751,non_rumor,1340561079,0,70,649,629,188,10,2.211447,2.000000,282,29053.000000,60526.000000,65715.406995,780081.000000,2.211447,True
3771,yjNwzuwYs,1345625994,non_rumor,1337356669,0,105,170,161,149,3,1.080745,1.000000,149,28851.000000,30097.000000,160520.732919,12852577.000000,1.080745,True
3773,yA4gupwHx,1685581583,non_rumor,1346601583,0,83,99,27,27,1,1.000000,1.000000,27,31338.000000,141978.000000,199506.814815,1552876.000000,1.000000,True
3774,ing8kE,1211715652,non_rumor,1306680829,1,100,710,687,194,13,2.500728,2.000000,255,28954.000000,3134511.000000,27045824.374090,80428793.000000,2.500728,True
3775,zwbI4aYUC,2656274875,non_rumor,1368238800,86,933,744,720,639,6,1.170833,1.000000,639,28840.000000,31721.000000,165273.625000,79206630.000000,1.170833,True
3776,AjXJ95bH7,1644114654,non_rumor,1385133889,55,233,488,458,236,3,1.824561,1.000000,236,28858.000000,36489.500000,249762.034934,55039358.000000,1.824561,True
3777,Ai8O8xZQl,2996975491,non_rumor,1384099005,116,57,453,446,222,2,1.498871,1.000000,222,28834.000000,64447.500000,221813.970852,40203726.000000,1.498871,True
3779,zx2aRwb1o,1883003324,non_rumor,1368719626,49,249,236,226,199,3,1.141593,1.000000,199,28841.000000,33575.000000,249696.654867,41237476.000000,1.141593,True
3780,jv2ItE,2125973432,non_rumor,1307713221,0,72,230,224,39,6,2.491071,3.000000,92,28886.000000,32502.000000,60284.812500,1411401.000000,2.491071,True
3782,hwdsdZ,1749127163,non_rumor,1305803146,2,165,497,473,240,7,1.621564,1.000000,240,29113.000000,252648.000000,472390.790698,67956862.000000,1.621564,True
3786,hKna3J,1854578352,non_rumor,1306036764,0,82,404,390,90,13,3.797436,3.000000,90,30099.000000,63347.500000,536285.746154,53916515.000000,3.797436,True
3788,AAems3rYU,1830442653,non_rumor,1394377830,818,338,787,782,546,2,1.299101,1.000000,546,28817.000000,31630.000000,48372.310742,689481.000000,1.299101,True
3789,yzUPGDSSD,1323527941,non_rumor,1346515140,16,462,791,750,559,8,1.390667,1.000000,559,28845.000000,34356.500000,203480.922667,42397669.000000,1.390667,True
378,yzhk3kVoy,1142721995,rumor,1346153036,3,160,471,383,176,8,2.172324,2.000000,176,28907.000000,41569.000000,60611.744125,1565223.000000,2.172324,True
3790,zfQUSEoix,2870554933,non_rumor,1358956739,95,182,129,126,116,3,1.087302,1.000000,116,28824.000000,62538.000000,3287738.690476,57598358.000000,1.087302,True
3791,z3erGo9zT,2156053770,non_rumor,1351785540,0,38,158,151,125,2,1.172185,1.000000,125,28826.000000,31614.000000,222128.423841,2204094.000000,1.172185,True
3792,jcDUPQ,1729385577,non_rumor,1307443510,0,95,165,162,30,6,2.740741,3.000000,47,28888.000000,175326.000000,196939.148148,3393435.000000,2.740741,True
3793,zryMVa2Ul,1653603955,non_rumor,1365609216,42,85,744,700,543,4,1.245714,1.000000,543,28845.000000,50993.000000,207721.911429,10779238.000000,1.245714,True
3796,idtV5v,1990895721,non_rumor,1306505839,0,157,875,840,412,5,1.605952,2.000000,412,28958.000000,31708.000000,196695.069048,37821651.000000,1.605952,True
3797,yx1HKENDH,1937357537,non_rumor,1344873465,1,75,146,140,81,9,2.092857,1.000000,81,28908.000000,62359.500000,66037.871429,454574.000000,2.092857,True
3798,z8fqxuz4a,2408562972,non_rumor,1354635631,10,91,287,279,220,4,1.268817,1.000000,220,28947.000000,64955.000000,240410.347670,7795563.000000,1.268817,True
3800,bVuG6x,1402828774,non_rumor,1299899541,0,221,512,465,464,2,1.002151,1.000000,464,29253.000000,35898.000000,1003379.303226,60398477.000000,1.002151,True
3801,zbrw7mdea,1806062307,non_rumor,1356451088,232,1015,746,717,563,5,1.259414,1.000000,563,28831.000000,64508.000000,182742.048815,12805619.000000,1.259414,True
3802,zEbfusGcB,2700406340,non_rumor,1372780319,34,39,764,734,148,3,1.799728,2.000000,585,28888.000000,64128.000000,4984151.160763,21599560.000000,1.799728,True
3803,yE1ay4tOu,1769477224,non_rumor,1348846085,1,117,293,280,181,6,1.575000,1.000000,181,28838.000000,48252.500000,140376.407143,2701703.000000,1.575000,True
3804,AbxNXqDnl,3365597502,non_rumor,1380350572,745,232,634,616,449,3,1.273171,1.000000,449,28832.000000,39271.500000,92943.311688,1958245.000000,1.273171,True
3807,z1yK3jObN,1793000440,non_rumor,1350835120,0,77,200,192,103,4,1.635417,1.000000,103,28937.000000,63091.000000,92752.447917,840687.000000,1.635417,True
3809,yqraXub6z,1314608344,non_rumor,1341129376,3,108,253,233,203,6,1.180258,1.000000,203,28817.000000,30529.000000,36212.948498,294733.000000,1.180258,True
3810,z1ojipm6W,2385331825,non_rumor,1350739517,1,51,710,682,361,6,1.545455,1.000000,361,28895.000000,171747.500000,331632.324047,13947268.000000,1.545455,True
3811,yhLphadep,2539323341,non_rumor,1336200825,0,280,530,459,290,7,1.825708,1.000000,290,28831.000000,38925.000000,524087.928105,16417635.000000,1.825708,True
3812,A7B4BaL54,1651428902,non_rumor,1378107653,39,174,258,232,145,2,1.375000,1.000000,145,28857.000000,32706.000000,45978.469828,1070277.000000,1.375000,True
3813,z3v8psv4g,2670125917,non_rumor,1351938494,2,42,476,458,240,7,1.580786,1.000000,240,28831.000000,82826.000000,738812.344978,89035240.000000,1.580786,True
3815,Aj9Atof92,3218689955,non_rumor,1384674369,2,106,106,38,37,2,1.026316,1.000000,37,30550.000000,36294.000000,35971.500000,40597.000000,1.026316,True
3817,AiAKHkvPY,1644489953,non_rumor,1384355109,87,263,585,388,364,3,1.059740,1.000000,364,28823.000000,50383.000000,89025.012887,8453184.000000,1.059740,True
3820,yeaJ28aYl,1686709997,non_rumor,1334159992,4,46,168,159,105,4,1.515723,1.000000,105,28882.000000,33163.000000,244220.735849,10323524.000000,1.515723,True
3821,AjF67oKbF,1634867914,non_rumor,1384963154,22,23,378,374,82,3,1.811321,2.000000,277,29109.000000,56663.000000,53239.590909,146954.000000,1.811321,True
3823,zBPzovg7g,1642591402,non_rumor,1371445202,263,479,442,365,244,2,1.331507,1.000000,244,28825.000000,35547.000000,494886.235616,66032814.000000,1.331507,True
3824,yFH2YrTrH,2300716454,non_rumor,1349798106,8,141,443,420,379,3,1.100000,1.000000,379,28842.000000,30534.500000,98529.833333,2383145.000000,1.100000,True
3827,z1yJP8ItF,1879349260,non_rumor,1350835085,1,23,236,229,173,3,1.292576,1.000000,173,28811.000000,54912.000000,205949.406114,8565863.000000,1.292576,True
3829,yiJxDyxzM,1757142323,non_rumor,1336751950,0,65,620,600,373,4,1.428333,1.000000,373,28823.000000,68681.500000,142053.743333,16051445.000000,1.428333,True
382,zlQF7nbbO,2451691643,rumor,1362363721,3,438,162,156,149,3,1.051282,1.000000,149,56004.000000,110921.000000,112335.641026,355506.000000,1.051282,True
3830,iy5yhj,2011796120,non_rumor,1306850450,0,102,640,362,325,4,1.127072,1.000000,325,28835.000000,36270.000000,481690.665746,5514330.000000,1.127072,True
3831,jOuyEI,1905142373,non_rumor,1308015505,0,212,296,189,183,2,1.031746,1.000000,183,126118.000000,141383.000000,149494.634921,1384916.000000,1.031746,True
3832,ygUlzxw9O,1890926607,non_rumor,1335714542,0,39,432,412,176,7,1.825243,2.000000,176,28845.000000,152508.000000,190283.854369,10004635.000000,1.825243,True
3833,z6gYNlvwu,2434152042,non_rumor,1353513422,4,98,647,621,217,6,2.093398,2.000000,230,29365.000000,108281.000000,518854.859903,18605951.000000,2.093398,True
3834,z1o96FXhu,1644587232,non_rumor,1350738010,1,36,459,444,246,4,1.479730,1.000000,246,28811.000000,32095.500000,224903.486486,17410182.000000,1.479730,True
3835,A1gnYd9VU,1729637993,non_rumor,1374508746,154,60,598,575,440,2,1.234783,1.000000,440,28832.000000,55076.000000,228289.565217,2702821.000000,1.234783,True
3836,z8kGYBYQc,2243807243,non_rumor,1354683885,3,156,668,641,444,7,1.541342,1.000000,444,28887.000000,36618.000000,132052.606864,16477096.000000,1.541342,True
